"COG","SOG","Timestamp","Longitude","Latitude","MMSI","RouteName","Type"
"249.4","9.5","Mon Apr 30 08:05:25 CST 2018","119.375225","37.94353","413695660","POs0ENs0","机动船在航"
"149.0","9.3","Mon Apr 30 09:10:33 CST 2018","120.47193833333333","37.47328","412434805","POs0ENs0","在航"
"149.0","9.3","Mon Apr 30 09:10:34 CST 2018","120.47193833333333","37.47328","412434805","POs0ENs0","在航"
"41.4","7.3","Mon Apr 30 14:49:15 CST 2018","117.88257833333331","38.32072","413272460","POs0ENs0","在航"
"128.8","6.9","Mon Apr 30 14:52:14 CST 2018","117.88849666666668","38.32267","413272460","POs0ENs0","在航"
"286.3","4.2","Mon Apr 30 08:19:45 CST 2018","119.54508","35.357975","413328650","POs0ENs0","在航"
"267.8","2.0","Mon Apr 30 08:19:56 CST 2018","119.54497333333332","35.35794833333333","413328650","POs0ENs0","在航"
"33.7","4.3","Mon Apr 30 11:57:12 CST 2018","117.87503666666667","38.32069","413271980","POs0ENs0","在航"
"92.9","6.2","Mon Apr 30 12:00:10 CST 2018","117.88116333333332","38.325155","413271980","POs0ENs0","在航"
"181.3","0.4","Mon Apr 30 12:35:08 CST 2018","119.15727166666667","39.037641666666666","414253000","POs0ENs0","机动船在航"
"170.5","0.3","Mon Apr 30 12:36:32 CST 2018","119.15729333333331","39.037531666666666","414253000","POs0ENs0","机动船在航"
"60.0","2.4","Mon Apr 30 09:06:01 CST 2018","122.09628333333332","40.2862","312564000","POs0ENs0","在航"
"35.0","1.7","Mon Apr 30 09:57:55 CST 2018","122.09625","40.28628333333333","312564000","POs0ENs0","在航"
"170.4","2.1","Mon Apr 30 15:32:52 CST 2018","118.457505","38.94548666666667","413272530","POs0ENs0","在航"
"116.7","9.8","Mon Apr 30 15:35:53 CST 2018","118.463485","38.942573333333335","413272530","POs0ENs0","在航"
"256.6","0.1","Mon Apr 30 09:57:20 CST 2018","117.71500166666668","38.75401333333333","477121700","POs0ENs0","机动船在航"
"295.4","0.0","Mon Apr 30 09:57:30 CST 2018","117.71499666666666","38.75402","477121700","POs0ENs0","机动船在航"
"178.0","0.1","Mon Apr 30 14:15:23 CST 2018","119.63188","35.28051333333333","412303680","POs0ENs0","机动船在航"
"178.0","0.1","Mon Apr 30 14:15:24 CST 2018","119.63188","35.28051333333333","412303680","POs0ENs0","机动船在航"
"226.7","0.1","Mon Apr 30 08:00:07 CST 2018","119.54259166666668","35.37602166666667","413327920","POs0ENs0","机动船在航"
"226.7","0.1","Mon Apr 30 08:00:08 CST 2018","119.54259166666668","35.37602166666667","413327920","POs0ENs0","机动船在航"
"156.9","1.2","Mon Apr 30 10:36:53 CST 2018","118.13931166666669","38.35931833333333","413439430","POs0ENs0","在航"
"156.9","1.2","Mon Apr 30 10:36:54 CST 2018","118.13931166666669","38.35931833333333","413439430","POs0ENs0","在航"
"310.0","10.8","Mon Apr 30 12:40:15 CST 2018","122.91316666666668","35.0046","353667000","POs0ENs0","机动船在航"
"312.0","10.8","Mon Apr 30 12:44:13 CST 2018","122.90255","35.012233333333334","353667000","POs0ENs0","机动船在航"
"181.9","0.6","Mon Apr 30 10:02:50 CST 2018","118.31669","38.31677333333333","413625000","POs0ENs0","机动船在航"
"27.4","0.3","Mon Apr 30 10:05:01 CST 2018","118.3169","38.31657166666667","413625000","POs0ENs0","机动船在航"
"0.0","0.0","Mon Apr 30 10:58:34 CST 2018","122.09473333333334","40.28856666666667","312459000","POs0ENs0","机动船在航"
"0.0","0.0","Mon Apr 30 10:58:37 CST 2018","122.09473333333334","40.28856666666667","312459000","POs0ENs0","机动船在航"
"324.6","0.1","Mon Apr 30 11:08:13 CST 2018","119.79755166666666","35.586488333333335","413327130","POs0ENs0","帆船在航"
